OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
SL-8 DEB *,12.44171399,3045,7867.107,115.74,DEBRIS,SMALL,1497.107,1
COSMOS 1823 DEB,12.75711013,19440,7736.9,112.878,DEBRIS,SMALL,1366.9,1
COSMOS 886 DEB *,12.75369281,19425,7738.282,112.908,DEBRIS,SMALL,1368.282,1
DELTA 1 DEB,12.62206534,3051,7791.987,114.086,DEBRIS,SMALL,1421.987,1
DELTA 1 DEB,12.54553302,19360,7823.644,114.782,DEBRIS,SMALL,1453.644,1
DELTA 1 DEB,12.50430565,19291,7840.831,115.16,DEBRIS,SMALL,1470.831,1
DELTA 1 DEB,12.48030653,3123,7850.88,115.382,DEBRIS,SMALL,1480.88,1
COSMOS 886 DEB,12.5610549,19244,7817.198,114.64,DEBRIS,SMALL,1447.198,1
FENGYUN 1C DEB,12.73162563,31725,7747.221,113.104,DEBRIS,SMALL,1377.221,1
COSMOS 886 DEB,12.720592,19221,7751.7,113.202,DEBRIS,SMALL,1381.7,1
TBA - TO BE ASSIGNED,12.41279994,270188,7879.319,116.009,TBA,,1509.319,1
SL-14 R/B,12.5486243,19791,7822.359,114.754,ROCKET BODY,LARGE,1452.359,1
COSMOS 2008,12.57828522,19902,7810.057,114.483,PAYLOAD,MEDIUM,1440.057,1
COSMOS 2009,12.55908154,19903,7818.017,114.658,PAYLOAD,MEDIUM,1448.017,1
COSMOS 2010,12.54033157,19904,7825.808,114.829,PAYLOAD,MEDIUM,1455.808,1
DELTA 1 DEB,12.56787379,2977,7814.37,114.578,DEBRIS,SMALL,1444.37,1
COSMOS 839 DEB,12.46022634,20283,7859.312,115.568,DEBRIS,SMALL,1489.312,1
MAGION 2,12.59040783,20281,7805.043,114.373,PAYLOAD,MEDIUM,1435.043,1
SL-14 R/B,12.48971527,20262,7846.937,115.295,ROCKET BODY,LARGE,1476.937,1
INTERCOSMOS 24,12.56217247,20261,7816.734,114.63,PAYLOAD,LARGE,1446.734,1
SL-14 R/B,12.55304248,20238,7820.524,114.713,ROCKET BODY,LARGE,1450.524,1
COSMOS 2043,12.63474771,20237,7786.772,113.971,PAYLOAD,LARGE,1416.772,1
COSMOS 2042,12.64169318,20236,7783.92,113.909,PAYLOAD,LARGE,1413.92,1
COSMOS 2041,12.64784836,20235,7781.394,113.853,PAYLOAD,LARGE,1411.394,1
COSMOS 2040,12.62567845,20234,7790.5,114.053,PAYLOAD,LARGE,1420.5,1
DELTA 1 DEB,12.82341832,3126,7710.206,112.295,DEBRIS,SMALL,1340.206,1
COSMOS 2039,12.66211872,20233,7775.546,113.725,PAYLOAD,LARGE,1405.546,1
SL-14 R/B,12.40759092,20197,7881.524,116.058,ROCKET BODY,LARGE,1511.524,1
COSMOS 2037,12.40507912,20196,7882.588,116.081,PAYLOAD,LARGE,1512.588,1
SL-14 DEB,12.7190979,20016,7752.307,113.216,DEBRIS,SMALL,1382.307,1
COSMOS 839 DEB,12.45121644,20014,7863.103,115.651,DEBRIS,SMALL,1493.103,1
THORAD AGENA D DEB,12.73943685,19948,7744.054,113.035,DEBRIS,SMALL,1374.054,1
COSMOS 2015,12.44031417,19909,7867.697,115.753,PAYLOAD,MEDIUM,1497.697,1
COSMOS 2014,12.46253626,19908,7858.341,115.546,PAYLOAD,MEDIUM,1488.341,1
COSMOS 2013,12.48141002,19907,7850.417,115.372,PAYLOAD,MEDIUM,1480.417,1
COSMOS 2012,12.50208549,19906,7841.76,115.181,PAYLOAD,MEDIUM,1471.76,1
COSMOS 2011,12.52171874,19905,7833.561,115.0,PAYLOAD,MEDIUM,1463.561,1
COSMOS 2038,12.65366935,20232,7779.007,113.801,PAYLOAD,LARGE,1409.007,1
DELTA 1 DEB,12.82013287,2976,7711.523,112.323,DEBRIS,SMALL,1341.523,1
SL-14 R/B,12.41397157,19196,7878.823,115.998,ROCKET BODY,LARGE,1508.823,1
THOR ABLESTAR DEB *,12.43440545,48812,7870.189,115.808,DEBRIS,SMALL,1500.189,1
COSMOS 1914,12.66390272,18793,7774.816,113.709,PAYLOAD,LARGE,1404.816,1
COSMOS 1913,12.65668739,18792,7777.771,113.774,PAYLOAD,MEDIUM,1407.771,1
COSMOS 1911,12.64322482,18790,7783.291,113.895,PAYLOAD,LARGE,1413.291,1
COSMOS 1910,12.63568543,18789,7786.387,113.963,PAYLOAD,LARGE,1416.387,1
COSMOS 1909,12.62804604,18788,7789.527,114.032,PAYLOAD,LARGE,1419.527,1
DELTA 1 R/B,12.54302507,3346,7824.687,114.805,ROCKET BODY,LARGE,1454.687,1
DELTA 1 DEB,12.67077248,3416,7772.006,113.647,DEBRIS,SMALL,1402.006,1
COSMOS 1823 DEB,12.37881559,18758,7893.733,116.328,DEBRIS,SMALL,1523.733,1
DELTA 1 DEB,12.39718161,3417,7885.935,116.155,DEBRIS,SMALL,1515.935,1
COSMOS 1823 DEB,12.43646439,18756,7869.32,115.789,DEBRIS,SMALL,1499.32,1
COSMOS 1823 DEB,12.42186647,18755,7875.484,115.925,DEBRIS,SMALL,1505.484,1
COSMOS 1823 DEB,12.64016692,18754,7784.546,113.923,DEBRIS,MEDIUM,1414.546,1
COSMOS 1823 DEB,12.45355679,18753,7862.118,115.63,DEBRIS,MEDIUM,1492.118,1
COSMOS 1823 DEB,12.59919598,18752,7801.413,114.293,DEBRIS,SMALL,1431.413,1
COSMOS 1823 DEB,12.38750768,18747,7890.04,116.246,DEBRIS,SMALL,1520.04,1
COSMOS 1823 DEB,12.78252462,18746,7726.641,112.654,DEBRIS,SMALL,1356.641,1
COSMOS 1823 DEB,12.5709197,18742,7813.108,114.55,DEBRIS,SMALL,1443.108,1
COSMOS 1823 DEB,12.4148257,18737,7878.462,115.99,DEBRIS,MEDIUM,1508.462,1
COSMOS 1823 DEB,12.43538794,18731,7869.774,115.799,DEBRIS,MEDIUM,1499.774,1
COSMOS 1823 DEB,12.64811729,18727,7781.284,113.851,DEBRIS,MEDIUM,1411.284,1
COSMOS 1823 DEB,12.38306678,18725,7891.926,116.288,DEBRIS,MEDIUM,1521.926,1
SL-14 R/B,12.55562974,18794,7819.449,114.69,ROCKET BODY,LARGE,1449.449,1
COSMOS 1823 DEB,12.38841491,18800,7889.655,116.238,DEBRIS,SMALL,1519.655,1
COSMOS 1823 DEB,12.7474062,18801,7740.826,112.964,DEBRIS,SMALL,1370.826,1
ESSA 7 (TOS-E),12.52977988,3345,7830.2,114.926,PAYLOAD,MEDIUM,1460.2,1
SL-14 DEB,12.68025016,19143,7768.133,113.562,DEBRIS,SMALL,1398.133,1
SL-14 DEB,12.59222755,19137,7804.291,114.356,DEBRIS,MEDIUM,1434.291,1
SL-14 DEB,12.71930723,19134,7752.222,113.214,DEBRIS,MEDIUM,1382.222,1
SL-14 DEB,12.5613696,19133,7817.067,114.637,DEBRIS,MEDIUM,1447.067,1
COSMOS 1691 DEB,12.69186634,19111,7763.392,113.458,DEBRIS,SMALL,1393.392,1
THOR ABLESTAR DEB,12.76156065,48821,7735.101,112.839,DEBRIS,SMALL,1365.101,1
DELTA 1 DEB,12.52019997,19033,7834.194,115.014,DEBRIS,SMALL,1464.194,1
COSMOS 1823 DEB,12.42986866,19005,7872.104,115.85,DEBRIS,SMALL,1502.104,1
COSMOS 1823 DEB,12.43084039,18969,7871.694,115.841,DEBRIS,SMALL,1501.694,1
COSMOS 1931,12.58524159,18944,7807.179,114.42,PAYLOAD,MEDIUM,1437.179,1
COSMOS 1950,12.40892771,19195,7880.958,116.045,PAYLOAD,LARGE,1510.958,1
COSMOS 1930,12.56599847,18943,7815.147,114.595,PAYLOAD,MEDIUM,1445.147,1
COSMOS 1928,12.52854616,18941,7830.714,114.938,PAYLOAD,MEDIUM,1460.714,1
COSMOS 1927,12.50882418,18940,7838.943,115.119,PAYLOAD,MEDIUM,1468.943,1
COSMOS 1926,12.48820117,18939,7847.571,115.309,PAYLOAD,MEDIUM,1477.571,1
COSMOS 1925,12.46812999,18938,7855.991,115.494,PAYLOAD,MEDIUM,1485.991,1
COSMOS 1924,12.44586601,18937,7865.357,115.701,PAYLOAD,MEDIUM,1495.357,1
COSMOS 1823 DEB,12.47896329,18910,7851.443,115.394,DEBRIS,SMALL,1481.443,1
DELTA 1 DEB,12.55865962,18906,7818.192,114.662,DEBRIS,SMALL,1448.192,1
COSMOS 1823 DEB,12.43205516,18805,7871.181,115.83,DEBRIS,SMALL,1501.181,1
COSMOS 1823 DEB,12.41468286,18804,7878.522,115.992,DEBRIS,SMALL,1508.522,1
TBA - TO BE ASSIGNED,12.82863722,270181,7708.115,112.249,TBA,,1338.115,1
COSMOS 1929,12.54767968,18942,7822.752,114.762,PAYLOAD,MEDIUM,1452.752,1
OBJECT E,12.80825514,43755,7716.29,112.427,TBA,SMALL,1346.29,1
SL-8 DEB,12.50323564,2934,7841.279,115.17,DEBRIS,SMALL,1471.279,1
COSMOS 2065,12.49168671,20550,7846.111,115.277,PAYLOAD,MEDIUM,1476.111,1
DELTA 1 DEB,12.52090364,2224,7833.901,115.008,DEBRIS,SMALL,1463.901,1
THORAD DELTA 1 DEB,12.57501156,42614,7811.413,114.513,DEBRIS,SMALL,1441.413,1
THORAD DELTA 1 DEB,12.43724623,42613,7868.99,115.781,DEBRIS,SMALL,1498.99,1
THORAD DELTA 1 DEB,12.69463742,42612,7762.262,113.434,DEBRIS,SMALL,1392.262,1
DELTA 1 DEB,12.58726623,21270,7806.342,114.401,DEBRIS,SMALL,1436.342,1
THORAD DELTA 1 DEB,12.40146753,42610,7884.118,116.115,DEBRIS,SMALL,1514.118,1
THORAD DELTA 1 DEB,12.66653754,42609,7773.738,113.685,DEBRIS,SMALL,1403.738,1
THORAD DELTA 1 DEB,12.71600288,42606,7753.565,113.243,DEBRIS,SMALL,1383.565,1
THORAD DELTA 1 DEB,12.61730345,42599,7793.947,114.129,DEBRIS,SMALL,1423.947,1
SL-8 DEB,12.39330415,21254,7887.58,116.192,DEBRIS,MEDIUM,1517.58,1
THORAD DELTA 1 DEB,12.40790425,42598,7881.391,116.055,DEBRIS,SMALL,1511.391,1
THORAD DELTA 1 DEB,12.6848886,42597,7766.239,113.521,DEBRIS,SMALL,1396.239,1
THORAD DELTA 1 DEB,12.463612,42595,7857.889,115.536,DEBRIS,SMALL,1487.889,1
THORAD DELTA 1 DEB,12.50087392,42592,7842.266,115.192,DEBRIS,SMALL,1472.266,1
DELTA 1 DEB,12.68846091,42590,7764.781,113.489,DEBRIS,SMALL,1394.781,1
SL-14 DEB,12.69142948,45283,7763.57,113.462,DEBRIS,SMALL,1393.57,1
DELTA 1 DEB,12.4509623,42582,7863.21,115.654,DEBRIS,SMALL,1493.21,1
DELTA 2 R/B,12.53457772,21228,7828.202,114.882,ROCKET BODY,LARGE,1458.202,1
ESSA 3 (TOS-A),12.56845077,2435,7814.131,114.573,PAYLOAD,MEDIUM,1444.131,1
DELTA 1 R/B,12.5758049,2436,7811.084,114.506,ROCKET BODY,MEDIUM,1441.084,1
DELTA 1 DEB,12.42646462,2518,7873.541,115.882,DEBRIS,SMALL,1503.541,1
THORAD DELTA 1 DEB,12.60052062,42615,7800.867,114.281,DEBRIS,SMALL,1430.867,1
DELTA 1 DEB,12.76942927,21278,7731.923,112.769,DEBRIS,MEDIUM,1361.923,1
THORAD DELTA 1 DEB,12.4374648,42623,7868.898,115.779,DEBRIS,SMALL,1498.898,1
THORAD DELTA 1 DEB,12.43554055,42625,7869.71,115.797,DEBRIS,SMALL,1499.71,1
COSMOS 2491 DEB,12.56288483,45031,7816.439,114.623,DEBRIS,SMALL,1446.439,1
DELTA 1 DEB,12.72730484,21383,7748.974,113.143,DEBRIS,SMALL,1378.974,1
COSMOS 2491 DEB,12.54689779,45127,7823.077,114.769,DEBRIS,SMALL,1453.077,1
DELTA 1 DEB,12.40776137,21362,7881.452,116.056,DEBRIS,SMALL,1511.452,1
DELTA 1 DEB,12.40440297,21353,7882.874,116.088,DEBRIS,SMALL,1512.874,1
DELTA 1 DEB,12.57859006,21341,7809.931,114.48,DEBRIS,MEDIUM,1439.931,1
DELTA 1 DEB,12.73398533,21339,7746.264,113.083,DEBRIS,SMALL,1376.264,1
COSMOS 2491 DEB,12.60842166,45130,7797.607,114.209,DEBRIS,SMALL,1427.607,1
COSMOS 2491 DEB,12.59078261,45172,7804.888,114.369,DEBRIS,SMALL,1434.888,1
SL-14 R/B,12.54805381,21305,7822.596,114.759,ROCKET BODY,LARGE,1452.596,1
DELTA 1 DEB,12.70399254,42577,7758.451,113.35,DEBRIS,SMALL,1388.451,1
COSMOS 2148,12.65921303,21304,7776.736,113.751,PAYLOAD,LARGE,1406.736,1
COSMOS 2146,12.64491594,21302,7782.597,113.88,PAYLOAD,LARGE,1412.597,1
COSMOS 2145,12.6309069,21301,7788.35,114.006,PAYLOAD,LARGE,1418.35,1
COSMOS 2144,12.62328627,21300,7791.485,114.075,PAYLOAD,MEDIUM,1421.485,1
COSMOS 2143,12.638598,21299,7785.19,113.937,PAYLOAD,LARGE,1415.19,1
COSMOS 1823 DEB,12.39232371,29360,7887.996,116.201,DEBRIS,SMALL,1517.996,1
DELTA 1 DEB,12.43033802,21290,7871.906,115.846,DEBRIS,SMALL,1501.906,1
DELTA 1 DEB,12.75487075,21288,7737.805,112.898,DEBRIS,MEDIUM,1367.805,1
DELTA 1 DEB,12.69402784,42632,7762.511,113.439,DEBRIS,SMALL,1392.511,1
THORAD DELTA 1 DEB,12.57178864,42627,7812.748,114.542,DEBRIS,SMALL,1442.748,1
THORAD DELTA 1 DEB,12.58813923,42626,7805.981,114.393,DEBRIS,SMALL,1435.981,1
COSMOS 2147,12.65098302,21303,7780.109,113.825,PAYLOAD,LARGE,1410.109,1
COSMOS 2064,12.47188007,20549,7854.416,115.46,PAYLOAD,MEDIUM,1484.416,1
DELTA 1 DEB,12.75937719,42576,7735.983,112.858,DEBRIS,SMALL,1365.983,1
DELTA 1 DEB,12.46755906,42574,7856.231,115.5,DEBRIS,SMALL,1486.231,1
COSMOS 2114,12.62736571,21028,7789.806,114.038,PAYLOAD,LARGE,1419.806,1
DELTA 1 DEB,12.71619246,2775,7753.488,113.241,DEBRIS,SMALL,1383.488,1
SL-14 R/B,12.55698083,20741,7818.889,114.677,ROCKET BODY,LARGE,1448.889,1
COSMOS 2095,12.66075437,20740,7776.105,113.737,PAYLOAD,MEDIUM,1406.105,1
COSMOS 2094,12.64693137,20739,7781.77,113.862,PAYLOAD,LARGE,1411.77,1
COSMOS 2093,12.64033091,20738,7784.479,113.921,PAYLOAD,LARGE,1414.479,1
COSMOS 2092,12.63284183,20737,7787.555,113.989,PAYLOAD,LARGE,1417.555,1
COSMOS 2091,12.62498341,20736,7790.786,114.06,PAYLOAD,LARGE,1420.786,1
COSMOS 2090,12.65295424,20735,7779.301,113.807,PAYLOAD,LARGE,1409.301,1
SL-14 R/B,12.41068787,20721,7880.213,116.029,ROCKET BODY,LARGE,1510.213,1
COSMOS 2088,12.40745361,20720,7881.582,116.059,PAYLOAD,LARGE,1511.582,1
COSMOS 1823 DEB,12.45271485,29356,7862.473,115.637,DEBRIS,SMALL,1492.473,1
THORAD AGENA D DEB,12.70575617,42511,7757.733,113.334,DEBRIS,SMALL,1387.733,1
THORAD AGENA D DEB,12.78876776,42501,7724.126,112.599,DEBRIS,SMALL,1354.126,1
COSMOS 1823 DEB,12.44566105,29355,7865.443,115.703,DEBRIS,SMALL,1495.443,1
COSMOS 2071,12.50903985,20556,7838.853,115.117,PAYLOAD,MEDIUM,1468.853,1
COSMOS 2070,12.52765616,20555,7831.085,114.946,PAYLOAD,MEDIUM,1461.085,1
COSMOS 2069,12.54501727,20554,7823.859,114.787,PAYLOAD,MEDIUM,1453.859,1
COSMOS 2068,12.56232905,20553,7816.669,114.628,PAYLOAD,MEDIUM,1446.669,1
COSMOS 2067,12.57895179,20552,7809.781,114.477,PAYLOAD,MEDIUM,1439.781,1
COSMOS 2066,12.59670013,20551,7802.444,114.316,PAYLOAD,MEDIUM,1432.444,1
COSMOS 2115,12.63474376,21029,7786.774,113.971,PAYLOAD,LARGE,1416.774,1
COSMOS 2116,12.64262084,21030,7783.539,113.9,PAYLOAD,MEDIUM,1413.539,1
COSMOS 2117,12.64962192,21031,7780.667,113.837,PAYLOAD,LARGE,1410.667,1
COSMOS 2118,12.65495707,21032,7778.48,113.789,PAYLOAD,LARGE,1408.48,1
SL-8 DEB,12.43322609,2647,7870.687,115.819,DEBRIS,SMALL,1500.687,1
ESSA 4 (TOS-B),12.69848512,2657,7760.694,113.399,PAYLOAD,MEDIUM,1390.694,1
DELTA 1 R/B,12.67954137,2661,7768.422,113.569,ROCKET BODY,MEDIUM,1398.422,1
DELTA 1 DEB,12.4556752,42573,7861.227,115.61,DEBRIS,SMALL,1491.227,1
DELTA 1 DEB *,12.53021526,42572,7830.019,114.922,DEBRIS,SMALL,1460.019,1
SL-14 DEB,12.7967086,45288,7720.931,112.529,DEBRIS,SMALL,1350.931,1
SL-14 DEB,12.82601194,45289,7709.166,112.272,DEBRIS,SMALL,1339.166,1
DELTA 1 DEB,12.60848577,2706,7797.581,114.209,DEBRIS,SMALL,1427.581,1
DELTA 1 DEB,12.79293965,2707,7722.447,112.562,DEBRIS,SMALL,1352.447,1
ESSA 5,12.68504285,2757,7766.176,113.52,PAYLOAD,MEDIUM,1396.176,1
COSMOS 1823 DEB,12.41096437,29359,7880.096,116.026,DEBRIS,SMALL,1510.096,1
DELTA 1 R/B,12.68835573,2758,7764.824,113.49,ROCKET BODY,MEDIUM,1394.824,1
COSMOS 2132,12.55461678,21107,7819.87,114.699,PAYLOAD,MEDIUM,1449.87,1
COSMOS 2131,12.58921697,21106,7805.535,114.384,PAYLOAD,MEDIUM,1435.535,1
COSMOS 2130,12.57139922,21105,7812.909,114.546,PAYLOAD,MEDIUM,1442.909,1
COSMOS 1250,12.5824004,12320,7808.354,114.446,PAYLOAD,MEDIUM,1438.354,1
COSMOS 2128,12.51886639,21103,7834.751,115.026,PAYLOAD,MEDIUM,1464.751,1
COSMOS 2127,12.48141578,21102,7850.415,115.372,PAYLOAD,MEDIUM,1480.415,1
COSMOS 2126,12.46030884,21101,7859.278,115.567,PAYLOAD,MEDIUM,1489.278,1
COSMOS 2125,12.4992903,21100,7842.929,115.207,PAYLOAD,MEDIUM,1472.929,1
SL-14 R/B,12.55517356,21034,7819.639,114.694,ROCKET BODY,LARGE,1449.639,1
COSMOS 2119,12.66306333,21033,7775.16,113.717,PAYLOAD,LARGE,1405.16,1
COSMOS 839 DEB,12.40714884,21128,7881.711,116.062,DEBRIS,SMALL,1511.711,1
COSMOS 2129,12.53703969,21104,7827.177,114.86,PAYLOAD,MEDIUM,1457.177,1
COSMOS 567,12.54067458,6678,7825.665,114.826,PAYLOAD,MEDIUM,1455.665,1
SL-14 DEB,12.80754824,45331,7716.574,112.434,DEBRIS,SMALL,1346.574,1
DELTA 1 DEB,12.44958248,40765,7863.791,115.667,DEBRIS,SMALL,1493.791,1
DELTA 1 DEB,12.61782858,10708,7793.731,114.124,DEBRIS,SMALL,1423.731,1
COSMOS 535,12.5931127,6270,7803.925,114.348,PAYLOAD,MEDIUM,1433.925,1
DELTA 1 DEB,12.46510325,10709,7857.262,115.523,DEBRIS,MEDIUM,1487.262,1
DELTA 1 DEB,12.40570321,40764,7882.323,116.076,DEBRIS,SMALL,1512.323,1
DELTA 1 DEB,12.71639785,10716,7753.404,113.24,DEBRIS,SMALL,1383.404,1
DELTA 1 DEB,12.62178087,40768,7792.104,114.088,DEBRIS,SMALL,1422.104,1
DELTA 1 DEB,12.5751475,40763,7811.356,114.512,DEBRIS,SMALL,1441.356,1
DELTA 1 DEB,12.42552791,10718,7873.937,115.89,DEBRIS,SMALL,1503.937,1
SL-14 DEB,12.45097932,45317,7863.203,115.654,DEBRIS,SMALL,1493.203,1
DELTA 1 DEB,12.66239817,40759,7775.432,113.723,DEBRIS,SMALL,1405.432,1
DELTA 1 DEB,12.54384215,40757,7824.347,114.797,DEBRIS,SMALL,1454.347,1
THORAD DELTA 1 DEB,12.40382705,9984,7883.118,116.093,DEBRIS,SMALL,1513.118,1
THORAD DELTA 1 DEB,12.48840462,9985,7847.486,115.307,DEBRIS,SMALL,1477.486,1
COSMOS 839 DEB,12.45488916,10449,7861.558,115.617,DEBRIS,MEDIUM,1491.558,1
DELTA 1 DEB,12.44561989,40755,7865.46,115.703,DEBRIS,SMALL,1495.46,1
DELTA 1 DEB,12.46927323,7196,7855.511,115.484,DEBRIS,SMALL,1485.511,1
COSMOS 510,12.41040317,6123,7880.333,116.032,PAYLOAD,MEDIUM,1510.333,1
BREEZE-KM R/B,12.80409958,40923,7717.959,112.464,ROCKET BODY,LARGE,1347.959,1
DELTA 1 DEB,12.7724358,7180,7730.71,112.743,DEBRIS,SMALL,1360.71,1
DELTA 1 DEB,12.56361695,7181,7816.135,114.617,DEBRIS,SMALL,1446.135,1
DELTA 1 DEB,12.75377001,7182,7738.251,112.908,DEBRIS,SMALL,1368.251,1
DELTA 1 DEB,12.682255,7183,7767.314,113.544,DEBRIS,SMALL,1397.314,1
COSMOS 839 DEB,12.46767028,10450,7856.184,115.499,DEBRIS,MEDIUM,1486.184,1
DELTA 1 DEB,12.53210451,9977,7829.232,114.905,DEBRIS,SMALL,1459.232,1
COSMOS 732,12.56683801,7820,7814.799,114.587,PAYLOAD,MEDIUM,1444.799,1
COSMOS 529,12.57173419,6264,7812.77,114.543,PAYLOAD,MEDIUM,1442.77,1
BREEZE-KM R/B,12.80521322,40556,7717.512,112.454,ROCKET BODY,LARGE,1347.512,1
DELTA 1 DEB,12.81071224,10706,7715.303,112.406,DEBRIS,SMALL,1345.303,1
DELTA 1 DEB,12.39723125,40771,7885.914,116.155,DEBRIS,SMALL,1515.914,1
DELTA 1 DEB,12.42139952,40769,7875.682,115.929,DEBRIS,SMALL,1505.682,1
COSMOS 509,12.44961858,6122,7863.776,115.666,PAYLOAD,MEDIUM,1493.776,1
COSMOS 528,12.61572349,6262,7794.598,114.143,PAYLOAD,MEDIUM,1424.598,1
COSMOS 641,12.57314838,7265,7812.184,114.53,PAYLOAD,MEDIUM,1442.184,1
THORAD DELTA 1 DEB,12.50053829,9987,7842.407,115.195,DEBRIS,SMALL,1472.407,1
COSMOS 839 DEB,12.37110759,10448,7897.012,116.4,DEBRIS,SMALL,1527.012,1
COSMOS 1082,12.54924418,11297,7822.102,114.748,PAYLOAD,MEDIUM,1452.102,1
COSMOS 1081,12.57251374,11296,7812.447,114.536,PAYLOAD,MEDIUM,1442.447,1
COSMOS 839 DEB,12.51209347,10444,7837.578,115.089,DEBRIS,SMALL,1467.578,1
COSMOS 646,12.54987201,7270,7821.841,114.742,PAYLOAD,MEDIUM,1451.841,1
COSMOS 839 DEB,12.46807824,10443,7856.012,115.495,DEBRIS,MEDIUM,1486.012,1
DELTA 1 DEB,12.6253384,10721,7790.64,114.056,DEBRIS,SMALL,1420.64,1
COSMOS 1083,12.52577039,11298,7831.871,114.963,PAYLOAD,MEDIUM,1461.871,1
COSMOS 839 DEB,12.39853883,10440,7885.36,116.143,DEBRIS,SMALL,1515.36,1
COSMOS 648,12.50338768,7272,7841.215,115.169,PAYLOAD,MEDIUM,1471.215,1
COSMOS 534,12.63632635,6269,7786.123,113.957,PAYLOAD,MEDIUM,1416.123,1
COSMOS 718,12.51356631,7685,7836.963,115.075,PAYLOAD,MEDIUM,1466.963,1
COSMOS 717,12.39802076,7684,7885.579,116.148,PAYLOAD,MEDIUM,1515.579,1
COSMOS 716,12.42414801,7683,7874.52,115.903,PAYLOAD,MEDIUM,1504.52,1
THORAD DELTA 1 DEB,12.51520821,8173,7836.277,115.06,DEBRIS,SMALL,1466.277,1
COSMOS 647,12.52836251,7271,7830.791,114.939,PAYLOAD,MEDIUM,1460.791,1
COSMOS 1084,12.50454432,11299,7840.732,115.158,PAYLOAD,MEDIUM,1470.732,1
COSMOS 1085,12.45257254,11300,7862.533,115.639,PAYLOAD,MEDIUM,1492.533,1
COSMOS 1086,12.47846821,11301,7851.651,115.399,PAYLOAD,MEDIUM,1481.651,1
THORAD DELTA 1 DEB,12.43437038,9989,7870.204,115.808,DEBRIS,SMALL,1500.204,1
COSMOS 642,12.65794623,7266,7777.255,113.763,PAYLOAD,MEDIUM,1407.255,1
NOAA 1 DEB *,12.39091033,8828,7888.596,116.214,DEBRIS,SMALL,1518.596,1
THORAD DELTA 1 DEB,12.54871632,8172,7822.321,114.753,DEBRIS,MEDIUM,1452.321,1
BREEZE-KM R/B,12.81725126,40064,7712.679,112.349,ROCKET BODY,LARGE,1342.679,1
DELTA 1 DEB *,12.6289398,8791,7789.159,114.024,DEBRIS,SMALL,1419.159,1
COSMOS 643,12.61548396,7267,7794.697,114.145,PAYLOAD,MEDIUM,1424.697,1
THORAD DELTA 1 DEB,12.58808311,8790,7806.004,114.394,DEBRIS,SMALL,1436.004,1
THORAD DELTA 1 DEB,12.38902522,8789,7889.396,116.232,DEBRIS,SMALL,1519.396,1
THORAD DELTA 1 DEB,12.39650387,8788,7886.223,116.162,DEBRIS,SMALL,1516.223,1
COSMOS 644,12.636496,7268,7786.054,113.956,PAYLOAD,MEDIUM,1416.054,1
THORAD DELTA 1 DEB,12.44112346,8786,7867.355,115.745,DEBRIS,SMALL,1497.355,1
COSMOS 645,12.59499705,7269,7803.147,114.331,PAYLOAD,MEDIUM,1433.147,1
COSMOS 1088,12.40126812,11303,7884.203,116.117,PAYLOAD,MEDIUM,1514.203,1
COSMOS 1087,12.42844373,11302,7872.706,115.863,PAYLOAD,MEDIUM,1502.706,1
COSMOS 839 DEB,12.45806323,10451,7860.222,115.588,DEBRIS,MEDIUM,1490.222,1
THORAD DELTA 1 DEB,12.5310299,8174,7829.68,114.915,DEBRIS,SMALL,1459.68,1
COSMOS 1130,12.5623005,11538,7816.681,114.629,PAYLOAD,MEDIUM,1446.681,1
DELTA 1 DEB,12.75410612,7176,7738.115,112.905,DEBRIS,SMALL,1368.115,1
TBA - TO BE ASSIGNED,12.60628831,270068,7798.487,114.229,TBA,,1428.487,1
COSMOS 839 DEB,12.46020493,10464,7859.321,115.568,DEBRIS,SMALL,1489.321,1
DELTA 1 DEB,12.42276476,7146,7875.105,115.916,DEBRIS,MEDIUM,1505.105,1
COSMOS 1160,12.47739158,11695,7852.103,115.409,PAYLOAD,MEDIUM,1482.103,1
DELTA 1 DEB,12.39469159,7149,7886.991,116.179,DEBRIS,SMALL,1516.991,1
BREEZE-KM R/B,12.81814308,38737,7712.321,112.341,ROCKET BODY,LARGE,1342.321,1
THORAD DELTA 1 DEB,12.51243994,8166,7837.433,115.085,DEBRIS,SMALL,1467.433,1
YUBELEINY 2,12.42582875,38735,7873.81,115.888,PAYLOAD,MEDIUM,1503.81,1
COSMOS 827,12.53270777,8891,7828.981,114.899,PAYLOAD,MEDIUM,1458.981,1
COSMOS 1159,12.50089409,11694,7842.258,115.192,PAYLOAD,MEDIUM,1472.258,1
COSMOS 1158,12.52311853,11693,7832.977,114.987,PAYLOAD,MEDIUM,1462.977,1
COSMOS 1157,12.54528805,11692,7823.746,114.784,PAYLOAD,MEDIUM,1453.746,1
COSMOS 1156,12.56858871,11691,7814.074,114.571,PAYLOAD,MEDIUM,1444.074,1
COSMOS 739,12.54167648,7828,7825.248,114.817,PAYLOAD,MEDIUM,1455.248,1
DELTA 1 DEB,12.39666142,7155,7886.156,116.16,DEBRIS,SMALL,1516.156,1
COSMOS 738,12.44206839,7827,7866.957,115.736,PAYLOAD,MEDIUM,1496.957,1
DELTA 1 DEB,12.39951141,7141,7884.947,116.134,DEBRIS,SMALL,1514.947,1
