OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 1408 DEB,15.15531629,49886,6897.502,95.016,DEBRIS,SMALL,527.502,6
COSMOS 1408 DEB,15.22961985,50246,6875.049,94.553,DEBRIS,SMALL,505.049,6
COSMOS 1408 DEB,15.43277274,50248,6814.582,93.308,DEBRIS,SMALL,444.582,6
COSMOS 1408 DEB,15.18206234,50417,6889.399,94.849,DEBRIS,SMALL,519.399,6
COSMOS 1408 DEB,15.24831991,50415,6869.427,94.437,DEBRIS,SMALL,499.427,6
COSMOS 1408 DEB,15.33551464,50413,6843.363,93.9,DEBRIS,SMALL,473.363,6
COSMOS 1408 DEB,15.10667541,50409,6912.3,95.322,DEBRIS,SMALL,542.3,6
COSMOS 1408 DEB,15.29735488,50408,6854.739,94.134,DEBRIS,SMALL,484.739,6
COSMOS 1408 DEB,15.19985245,50407,6884.022,94.738,DEBRIS,SMALL,514.022,6
COSMOS 1408 DEB,15.34729183,50402,6839.862,93.828,DEBRIS,SMALL,469.862,6
COSMOS 1408 DEB,15.47704573,50399,6801.58,93.041,DEBRIS,SMALL,431.58,6
COSMOS 1408 DEB,15.24457,50396,6870.553,94.46,DEBRIS,SMALL,500.553,6
COSMOS 1408 DEB,15.30157151,50394,6853.48,94.108,DEBRIS,SMALL,483.48,6
COSMOS 1408 DEB,15.32814876,50393,6845.556,93.945,DEBRIS,SMALL,475.556,6
COSMOS 1408 DEB,15.05669205,50390,6927.589,95.639,DEBRIS,SMALL,557.589,6
COSMOS 1408 DEB,15.15031274,50389,6899.021,95.048,DEBRIS,SMALL,529.021,6
COSMOS 1408 DEB,15.54370947,50386,6782.119,92.642,DEBRIS,SMALL,412.119,6
COSMOS 1408 DEB,15.60534947,50384,6764.248,92.276,DEBRIS,SMALL,394.248,6
COSMOS 1408 DEB,15.6026561,50381,6765.026,92.292,DEBRIS,SMALL,395.026,6
COSMOS 1408 DEB,15.32191023,50378,6847.414,93.983,DEBRIS,SMALL,477.414,6
COSMOS 1408 DEB,15.26243702,50377,6865.19,94.349,DEBRIS,SMALL,495.19,6
COSMOS 1408 DEB,15.52372215,50376,6787.939,92.761,DEBRIS,SMALL,417.939,6
COSMOS 1408 DEB,15.16474084,50375,6894.644,94.957,DEBRIS,SMALL,524.644,6
COSMOS 1408 DEB,15.46838628,50374,6804.118,93.093,DEBRIS,SMALL,434.118,6
COSMOS 1408 DEB,15.22101098,50371,6877.641,94.606,DEBRIS,SMALL,507.641,6
COSMOS 1408 DEB,15.31590273,50369,6849.204,94.02,DEBRIS,SMALL,479.204,6
COSMOS 1408 DEB,15.34504837,50418,6840.529,93.841,DEBRIS,SMALL,470.529,6
COSMOS 1408 DEB,15.38262744,50420,6829.383,93.612,DEBRIS,SMALL,459.383,6
COSMOS 1408 DEB,15.39633072,50422,6825.331,93.529,DEBRIS,SMALL,455.331,6
COSMOS 1408 DEB,15.04270471,50424,6931.883,95.727,DEBRIS,SMALL,561.883,6
COSMOS 1408 DEB,15.1743595,50525,6891.73,94.897,DEBRIS,SMALL,521.73,6
COSMOS 1408 DEB,15.37039212,50522,6833.007,93.687,DEBRIS,SMALL,463.007,6
COSMOS 1408 DEB,15.20384898,50521,6882.816,94.713,DEBRIS,SMALL,512.816,6
COSMOS 1408 DEB,15.22734891,50519,6875.733,94.567,DEBRIS,SMALL,505.733,6
COSMOS 1408 DEB,15.34971998,50518,6839.141,93.813,DEBRIS,SMALL,469.141,6
COSMOS 1408 DEB,15.21108778,50516,6880.632,94.668,DEBRIS,SMALL,510.632,6
COSMOS 1408 DEB,15.54287939,50515,6782.36,92.647,DEBRIS,SMALL,412.36,6
COSMOS 1408 DEB,15.49664954,50514,6795.842,92.923,DEBRIS,SMALL,425.842,6
COSMOS 1408 DEB,15.28905126,50513,6857.221,94.185,DEBRIS,SMALL,487.221,6
COSMOS 1408 DEB,15.31586984,50512,6849.214,94.02,DEBRIS,SMALL,479.214,6
COSMOS 1408 DEB,15.35683219,50508,6837.029,93.769,DEBRIS,SMALL,467.029,6
COSMOS 1408 DEB,15.61671998,50367,6760.964,92.209,DEBRIS,SMALL,390.964,6
COSMOS 1408 DEB,15.24154621,50506,6871.462,94.479,DEBRIS,SMALL,501.462,6
COSMOS 1408 DEB,15.43436657,50461,6814.113,93.298,DEBRIS,SMALL,444.113,6
COSMOS 1408 DEB,15.20076659,50459,6883.746,94.732,DEBRIS,SMALL,513.746,6
COSMOS 1408 DEB,15.29372997,50444,6855.822,94.156,DEBRIS,SMALL,485.822,6
COSMOS 1408 DEB,15.39934895,50443,6824.439,93.51,DEBRIS,SMALL,454.439,6
COSMOS 1408 DEB,15.04463499,50438,6931.29,95.715,DEBRIS,SMALL,561.29,6
COSMOS 1408 DEB,15.53647467,50436,6784.224,92.685,DEBRIS,SMALL,414.224,6
COSMOS 1408 DEB,15.47084759,50434,6803.396,93.078,DEBRIS,SMALL,433.396,6
COSMOS 1408 DEB,15.38725447,50433,6828.014,93.584,DEBRIS,SMALL,458.014,6
COSMOS 1408 DEB,15.29488101,50431,6855.478,94.149,DEBRIS,SMALL,485.478,6
COSMOS 1408 DEB,15.21132173,50430,6880.561,94.666,DEBRIS,SMALL,510.561,6
COSMOS 1408 DEB,15.2585242,50426,6866.364,94.373,DEBRIS,SMALL,496.364,6
COSMOS 1408 DEB,15.36356364,50462,6835.032,93.728,DEBRIS,SMALL,465.032,6
COSMOS 1408 DEB,15.41694341,50247,6819.245,93.404,DEBRIS,SMALL,449.245,6
COSMOS 1408 DEB,15.50561349,50364,6793.223,92.87,DEBRIS,SMALL,423.223,6
COSMOS 1408 DEB,15.1884466,50361,6887.468,94.809,DEBRIS,SMALL,517.468,6
COSMOS 1408 DEB,15.47049083,50302,6803.501,93.08,DEBRIS,SMALL,433.501,6
COSMOS 1408 DEB,15.30538769,50301,6852.341,94.085,DEBRIS,SMALL,482.341,6
COSMOS 1408 DEB,15.22149209,50300,6877.496,94.603,DEBRIS,SMALL,507.496,6
COSMOS 1408 DEB,15.26168894,50298,6865.415,94.354,DEBRIS,SMALL,495.415,6
COSMOS 1408 DEB,15.48675242,50297,6798.737,92.983,DEBRIS,SMALL,428.737,6
COSMOS 1408 DEB,15.12875885,50294,6905.572,95.183,DEBRIS,SMALL,535.572,6
COSMOS 1408 DEB,15.30911197,50292,6851.229,94.062,DEBRIS,SMALL,481.229,6
COSMOS 1408 DEB,15.28647905,50284,6857.99,94.201,DEBRIS,SMALL,487.99,6
COSMOS 1408 DEB,15.2233238,50283,6876.944,94.592,DEBRIS,SMALL,506.944,6
COSMOS 1408 DEB,15.02652682,50278,6936.857,95.831,DEBRIS,SMALL,566.857,6
FENGYUN 1C DEB,15.24385723,31842,6870.768,94.464,DEBRIS,SMALL,500.768,6
COSMOS 1408 DEB,15.26479871,50274,6864.482,94.335,DEBRIS,SMALL,494.482,6
COSMOS 1408 DEB,15.26348534,50273,6864.876,94.343,DEBRIS,SMALL,494.876,6
COSMOS 1408 DEB,15.2596587,50272,6866.024,94.366,DEBRIS,SMALL,496.024,6
COSMOS 1408 DEB,15.26344038,50267,6864.89,94.343,DEBRIS,SMALL,494.89,6
COSMOS 1408 DEB,15.48544622,50265,6799.12,92.991,DEBRIS,SMALL,429.12,6
COSMOS 1408 DEB,15.00847718,50264,6942.418,95.946,DEBRIS,SMALL,572.418,6
COSMOS 1408 DEB,15.02749082,50260,6936.561,95.824,DEBRIS,SMALL,566.561,6
COSMOS 1408 DEB,15.00459545,50258,6943.615,95.971,DEBRIS,SMALL,573.615,6
COSMOS 1408 DEB,15.18991263,50257,6887.025,94.8,DEBRIS,SMALL,517.025,6
COSMOS 1408 DEB,15.14619524,50256,6900.271,95.073,DEBRIS,SMALL,530.271,6
COSMOS 1408 DEB,15.49332034,50255,6796.816,92.943,DEBRIS,SMALL,426.816,6
